,StartDate,EndDate,Progress,duration_in_seconds,Finished,RecordedDate,ResponseId,survey_language,Q_consent,Q_age_real,Q_citizenship,Q_gender,Q_lang_english,Q_lang_french,Q_lang_aboriginal,Q_lang_arabic,Q_lang_chinese,Q_lang_filipino,Q_lang_german,Q_lang_indian,Q_lang_italian,Q_lang_korean,Q_lang_pakistani,Q_lang_persian,Q_lang_russian,Q_lang_spanish,Q_lang_tamil,Q_lang_vietnamese,Q_lang_other,Q_lang_dk_pna,Q_lang_aboriginal_TEXT,Q_lang_other_TEXT,Q_liveqc,Q_postalcode,Q_education,Q_employed,Q_employed_other_TEXT,Q_household,Q_income,Q_endsmeet,Q_bornca,Q_borncountry,Q_identity,Q_identity_other_TEXT,Q_id_can_happy,Q_id_can_attached,Q_id_can_understand,Q_id_can_pride,Q_id_frcan_happy,Q_id_frcan_attached,Q_id_frcan_understand,Q_id_frcan_pride,Q_id_qc_happy,Q_id_qc_attached,Q_id_qc_understand,Q_id_qc_pride,Q_id_other_happy,Q_id_other_attached,Q_id_other_understand,Q_id_other_pride,Q_attcheck1_response,Q_group_rewards,Q_indiv_express,Q_group_harmony,Q_indiv_rightswrong,Q_group_teamwork,Q_qc_roc_diff_lifestyle,Q_qc_roc_diff_thinking,Q_qc_roc_diff_values,Q_qc_roc_diff_culture,Q_qc_roc_diff_religion,Q_qc_roc_diff_politics,Q_trust_fedgov,Q_trust_qcgov,Q_trust_pubservants,Q_trust_mainmedia,Q_trust_altmedia,Q_trust_socmedia,Q_trust_courts,Q_trust_business,Q_trust_unions,Q_fed_reform_possibl,Q_qc_right_separate,Q_qc_resources_sover,Q_sovereignty_feasib,Q_gov_level_important,Q_gov_level_closest,Q_gov_level_national,Q_future_independent,Q_future_sovereign_assoc,Q_future_special_status,Q_future_province,Q_imm_toomuch_qc,Q_imm_levels_qc,Q_mostissue,Q_sovvote_qc,Q_issueown_qc_economy,Q_issueown_qc_healthcare,Q_issueown_qc_education,Q_issueown_qc_environment,Q_issueown_qc_interests,Q_issueown_qc_identity,Q_issueown_qc_immigration,Q_econqc_prosp,Q_econqc_persp,Q_frthreat_qc,Q_econqc_indy_persp,Q_frqc_persp,Q_frqc_indy_persp,Q_secular_symbols,Q_secular_separation,Q_secular_prayerban,Q_secular_schoolfunding,Q_culture_library,Q_culture_museum,Q_culture_shows,Q_culture_qcmusic,Q_culture_qcshow,Q_culture_qcmovie,Q_culture_qcbook,Q_culture_qcfood,Q_culture_threat_qc,Q_risk,Q_ft_liberal,Q_ft_pq,Q_ft_caq,Q_ft_qs,Q_ft_pcq,Q_blame,Q_jobs,Q_gap,Q_donew,Q_therm_feminists,Q_therm_gayslesbians,Q_therm_trans,Q_attcheck2_selected_yes,Q_attcheck2_selected_no,Q_provvote_2022,Q_provvote_2022_other_TEXT,Q_fedvote_2025,Q_fedvote_2025_other_TEXT,Q_provvote,Q_provvote_other_TEXT,Q_fedvote,Q_fedvote_other_TEXT,Q_qccan_att_enviro_powers,Q_qccan_att_racism_qc,Q_qccan_att_lang_secular,Q_qccan_att_colonial_shame,Q_qccan_att_better_in_canada,Q_qccan_att_french_fear,Q_qccan_att_pq_postpone,Q_qccan_att_gov_ineffective,Q_qccan_att_culture_sovereign,Q_qccan_att_immi_powers,Q_scc_strike_qc_laws,Q_trust_debate_group,current_date,lang_survey,Q_TotalDuration,pid,mother_tongue,district_code,complete_postal_code,region,district_name,rmr3,Q_education_cat,duration_in_minutes,passed_attention,weight_general,Scores_3Estimateurs,Scores_GD,Phinney_1,Phinney_2,Phinney_3,Phinney_4,Scores_Phinney,Scores_Triandis125,Scores_Differences,Scores_woke
10,2025-09-01 16:17:49,2025-09-01 16:40:45,100.0,1375.0,1.0,2025-09-01 16:40:46,R_1j0fMCtHDSSveyd,1.0,1.0,81.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,J0B1M0,8.0,2.0,,1.0,9.0,1.0,1.0,,3.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,6.0,6.0,5.0,8.0,4.0,5.0,8.0,6.0,5.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,10.0,6.0,3.0,10.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,81.0,50.0,50.0,9.0,6.0,4.0,3.0,1.0,2.0,88.0,97.0,92.0,1.0,1.0,2.0,,1.0,,3.0,,2.0,,9.0,2.0,8.0,2.0,9.0,5.0,9.0,5.0,2.0,7.0,2.0,2.0,20250901.0,1.0,1375.0,017b1380-e884-f011-b3cd-0022486d9fd1,1.0,24023.0,0.0,Eastern Townships,Compton—Stanstead,3.0,2.0,22.916666666666668,1.0,1.857255458831787,-0.5660848774127561,0.6190877101624286,1.0,1.0,1.0,1.0,0.7793021081876353,-1.674875882428583,-0.1639527411013794,-0.9392813871989399
11,2025-08-29 10:48:51,2025-08-29 10:57:42,100.0,530.0,1.0,2025-08-29 10:57:42,R_7z6eiH30CQilNxz,2.0,1.0,33.0,1.0,1.0,English,French,,,,Filipino / Tagalog,,,,,,,,,,,,,,,1.0,H3S1K6,7.0,1.0,,6.0,4.0,3.0,1.0,,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,8.0,6.0,7.0,8.0,8.0,7.0,6.0,2.0,5.0,6.0,6.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,2.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,,,1.0,,,2.0,4.0,1.0,1.0,71.0,51.0,51.0,1.0,1.0,3.0,,3.0,,8.0,,3.0,,0.0,9.0,0.0,10.0,10.0,0.0,8.0,5.0,,0.0,1.0,4.0,20250829.0,2.0,530.0,018f1380-e884-f011-b3cd-0022486d9fd1,4.0,24052.0,0.0,West Island,Mount Royal,1.0,2.0,8.833333333333334,1.0,1.031700849533081,-1.8116621000324677,0.6952515976897534,1.0,1.0,2.0,1.0,0.5037375449873289,0.37744407315521017,-1.4449163660338693,1.7938108541565283
12,2025-09-02 21:34:21,2025-09-02 21:50:08,100.0,947.0,1.0,2025-09-02 21:50:09,R_3KJGuQHOUB029S9,1.0,1.0,40.0,1.0,2.0,English,,,,,,,,,,,,,,,,,,,,1.0,J3M1A6,5.0,1.0,,4.0,5.0,5.0,1.0,,2.0,,1.0,3.0,3.0,2.0,,,,,,,,,,,,,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,5.0,2.0,2.0,4.0,1.0,0.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,7.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,1.0,3.0,3.0,1.0,5.0,5.0,5.0,10.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,49.0,50.0,50.0,1.0,1.0,2.0,,4.0,,8.0,,9.0,,5.0,7.0,4.0,5.0,,5.0,7.0,10.0,5.0,5.0,2.0,6.0,20250902.0,1.0,947.0,01928794-5688-f011-b3cd-0022486d9fd1,3.0,24011.0,0.0,Montérégie,Beloeil—Chambly,1.0,1.0,15.783333333333333,1.0,1.4879261255264282,-0.3174266448692659,0.7153463497298582,1.0,3.0,3.0,2.0,-0.6146744352617974,-0.4577998687981935,1.5937899078066093,0.5187389640680445
13,2025-09-05 09:14:14,2025-09-05 09:34:09,100.0,1195.0,1.0,2025-09-05 09:34:11,R_7EnvT1Nw9QUkRQa,1.0,1.0,68.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,H1M1Y9,10.0,2.0,,3.0,5.0,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,2.0,8.0,8.0,8.0,9.0,2.0,2.0,10.0,8.0,7.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,7.0,7.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,7.0,10.0,5.0,8.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,28.0,70.0,60.0,20.0,5.0,2.0,2.0,1.0,2.0,70.0,70.0,70.0,1.0,1.0,2.0,,2.0,,8.0,,2.0,,5.0,5.0,8.0,1.0,8.0,1.0,9.0,3.0,7.0,6.0,3.0,2.0,20250905.0,1.0,1195.0,01f30897-5688-f011-b3cd-0022486d9fd1,1.0,24028.0,0.0,Montreal Est,Hochelaga,1.0,3.0,19.916666666666668,1.0,0.7716757655143738,0.9125785493980522,-0.25572911560498496,1.0,1.0,1.0,1.0,0.7793021081876353,-0.47255250963364476,0.7038222099705944,-0.5742635182357839
14,2025-09-04 16:45:44,2025-09-04 17:05:13,100.0,1169.0,1.0,2025-09-04 17:05:14,R_3PSNWcz133P7qRy,1.0,1.0,48.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,J6A,7.0,1.0,,5.0,3.0,3.0,1.0,,1.0,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,1.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,7.0,7.0,,7.0,2.0,2.0,8.0,5.0,,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,6.0,7.0,7.0,7.0,1.0,7.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,31.0,50.0,,26.0,2.0,6.0,2.0,1.0,87.0,78.0,43.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,6.0,2.0,0.0,0.0,5.0,0.0,8.0,7.0,8.0,7.0,3.0,4.0,20250904.0,1.0,1169.0,01fe0897-5688-f011-b3cd-0022486d9fd1,1.0,24060.0,0.0,Lanaudière,Repentigny,1.0,2.0,19.483333333333334,1.0,0.7179500460624695,0.9125785493980522,0.9254949856549726,1.0,1.0,2.0,2.0,0.22748341122018476,1.1831827334377116,0.41581340703034897,-1.3034202027682502
15,2025-09-06 12:24:20,2025-09-06 13:55:29,100.0,5468.0,1.0,2025-09-06 13:55:30,R_6NwAbvTiZgCztaF,1.0,1.0,40.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,H1B5B1,9.0,1.0,,1.0,5.0,2.0,1.0,,1.0,,,,,,,,,,1.0,2.0,2.0,2.0,,,,,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,9.0,3.0,0.0,7.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,10.0,10.0,10.0,10.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,16.0,90.0,67.0,53.0,10.0,4.0,5.0,1.0,2.0,100.0,100.0,100.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,10.0,8.0,10.0,10.0,1.0,10.0,1.0,6.0,10.0,8.0,2.0,2.0,20250906.0,1.0,5468.0,02036a82-e884-f011-b3cd-0022486d9fd1,1.0,24033.0,0.0,Montreal Est,La Pointe-de-l'Île,1.0,3.0,91.13333333333334,1.0,0.8384819030761719,1.651910262803456,1.1755059246205648,1.0,2.0,2.0,2.0,-0.05581323042065315,-0.08225241475002142,-1.060170775502217,1.6114484285739243
16,2025-09-02 17:55:08,2025-09-02 18:00:47,100.0,338.0,1.0,2025-09-02 18:00:47,R_7rOe0xWd8DRavLJ,1.0,1.0,29.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,J0K1N0,7.0,1.0,,1.0,5.0,3.0,1.0,,2.0,,2.0,1.0,3.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,7.0,6.0,4.0,6.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,5.0,3.0,4.0,1.0,2.0,3.0,4.0,6.0,3.0,5.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,10.0,10.0,10.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,58.0,81.0,57.0,78.0,5.0,1.0,2.0,1.0,45.0,28.0,47.0,1.0,1.0,3.0,,8.0,,3.0,,,,7.0,6.0,7.0,7.0,7.0,8.0,8.0,3.0,8.0,7.0,1.0,1.0,20250902.0,1.0,338.0,020d2f97-5688-f011-b3cd-0022486d9fd1,1.0,24012.0,0.0,Lanaudière,Berthier—Maskinongé ,3.0,2.0,5.633333333333334,1.0,1.1160082817077637,0.8791484327910044,0.42936102731715037,2.0,1.0,3.0,2.0,-0.34824968094531267,-0.04864592102812919,0.6335599664655973,0.7005153540547513
17,2025-09-03 14:39:54,2025-09-03 15:01:56,100.0,1321.0,1.0,2025-09-03 15:01:57,R_1Fh8ngdqDkuQbkL,1.0,1.0,67.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,G9A1P1,9.0,2.0,,3.0,5.0,3.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,1.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,8.0,8.0,8.0,8.0,4.0,1.0,8.0,7.0,7.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,7.0,3.0,3.0,1.0,1.0,3.0,1.0,8.0,8.0,1.0,8.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,41.0,91.0,39.0,74.0,7.0,4.0,4.0,2.0,2.0,4.0,91.0,90.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,10.0,8.0,8.0,5.0,2.0,8.0,1.0,2.0,5.0,8.0,3.0,2.0,20250903.0,1.0,1321.0,020f2f97-5688-f011-b3cd-0022486d9fd1,1.0,24076.0,0.0,Centre-du-Quebec & Mauricie,Trois-Rivières,3.0,3.0,22.016666666666666,1.0,0.8784493207931519,1.3943229861326387,0.5711219908985796,1.0,1.0,1.0,2.0,0.5030479744204912,0.37744407315521017,-0.5957608896409239,0.7011013896506483
18,2025-09-06 05:25:41,2025-09-06 05:37:34,100.0,713.0,1.0,2025-09-06 05:37:34,R_6UHT0JsGEZcF1jr,1.0,1.0,62.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,G8K1G8,10.0,3.0,,3.0,6.0,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,7.0,5.0,5.0,8.0,5.0,0.0,10.0,9.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,7.0,1.0,7.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,10.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,2.0,0.0,90.0,50.0,40.0,0.0,1.0,4.0,2.0,3.0,50.0,50.0,50.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,8.0,0.0,10.0,0.0,9.0,9.0,7.0,6.0,10.0,10.0,2.0,2.0,20250906.0,1.0,713.0,02122f97-5688-f011-b3cd-0022486d9fd1,1.0,24035.0,0.0,"Nord-du-Québec, Côte-Nord & Saguenay",Lac-Saint-Jean,3.0,3.0,11.883333333333333,1.0,1.0711209774017334,1.1456647535891484,-0.7183520857455409,1.0,1.0,1.0,1.0,0.7793021081876353,-1.674875882428583,-1.0628540460828382,-1.6681450539334577
19,2025-09-02 18:23:40,2025-09-02 18:59:35,100.0,2155.0,1.0,2025-09-02 18:59:36,R_1xPex9nfpFmyR3j,1.0,1.0,55.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,J9L3C1,5.0,2.0,,3.0,4.0,2.0,1.0,,2.0,,5.0,3.0,3.0,3.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,6.0,5.0,2.0,8.0,2.0,1.0,7.0,3.0,0.0,1.0,5.0,5.0,5.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,7.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,10.0,0.0,10.0,10.0,4.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,60.0,4.0,33.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,50.0,6.0,1.0,1.0,2.0,,3.0,,3.0,,3.0,,0.0,0.0,5.0,3.0,9.0,5.0,0.0,5.0,0.0,0.0,3.0,4.0,20250902.0,1.0,2155.0,02146a82-e884-f011-b3cd-0022486d9fd1,1.0,24038.0,0.0,Laurentides,Laurentides–Labelle,3.0,1.0,35.916666666666664,1.0,1.6088851690292358,-1.3054165908181599,-0.3999534744362635,5.0,3.0,3.0,3.0,-2.0916026848897054,-0.43676261033392866,-0.5999195436338086,-1.1219368305794921
20,2025-09-11 06:31:06,2025-09-11 06:45:23,100.0,856.0,1.0,2025-09-11 06:45:23,R_1954wplqEZhOla3,2.0,1.0,47.0,1.0,1.0,English,,,,,,,,,,,,,,,,,,,,1.0,J0B,2.0,14.0,,3.0,2.0,2.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,5.0,5.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,8.0,6.0,8.0,6.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,10.0,10.0,10.0,4.0,6.0,1.0,1.0,1.0,1.0,10.0,70.0,10.0,1.0,1.0,8.0,,2.0,,8.0,,2.0,,2.0,2.0,2.0,8.0,6.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,20250911.0,2.0,856.0,021ed601-a98e-f011-b3cd-0022486d9fd1,3.0,24016.0,0.0,Eastern Townships,Brome—Missisquoi,3.0,1.0,14.266666666666667,1.0,1.6938042640686035,-0.7902420374765254,-0.4376795832666233,1.0,1.0,1.0,1.0,0.7793021081876353,-1.674875882428583,0.28807340885894067,0.15313505950899162
21,2025-09-01 15:25:45,2025-09-01 15:46:34,100.0,1248.0,1.0,2025-09-01 15:46:34,R_1r6paoCHCO6z07q,1.0,1.0,71.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,G1R5J2,9.0,2.0,,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,8.0,8.0,8.0,9.0,4.0,5.0,9.0,7.0,7.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,10.0,10.0,8.0,10.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,0.0,90.0,10.0,0.0,0.0,4.0,4.0,2.0,2.0,70.0,90.0,80.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,10.0,,10.0,0.0,5.0,10.0,8.0,5.0,8.0,10.0,2.0,2.0,20250901.0,1.0,1248.0,02731380-e884-f011-b3cd-0022486d9fd1,1.0,24059.0,0.0,Quebec Region,Québec,2.0,3.0,20.8,1.0,0.7143319845199585,1.3943229861326387,0.5711219908985796,1.0,1.0,1.0,1.0,0.7793021081876353,-0.4577998687981935,-0.2006516467752374,
22,2025-09-03 10:55:35,2025-09-03 11:05:58,100.0,623.0,1.0,2025-09-03 11:05:59,R_36jHmng2Xpg6ADv,1.0,1.0,41.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,G5H3C3,8.0,1.0,,1.0,3.0,3.0,1.0,,1.0,,,,,,,,,,1.0,2.0,2.0,1.0,,,,,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,9.0,9.0,7.0,7.0,2.0,3.0,9.0,5.0,8.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,8.0,8.0,8.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,43.0,41.0,86.0,47.0,49.0,3.0,4.0,2.0,3.0,83.0,86.0,52.0,1.0,1.0,2.0,,2.0,,2.0,,2.0,,6.0,4.0,6.0,5.0,8.0,6.0,6.0,5.0,3.0,7.0,2.0,1.0,20250903.0,1.0,623.0,02798794-5688-f011-b3cd-0022486d9fd1,1.0,24006.0,0.0,Bas-du-Fleuve & Est-du-Quebec,Avignon—La Mitis—Matane—Matapédia,3.0,2.0,10.383333333333333,1.0,0.9979069232940674,-0.5660848774127561,-0.12174436720719532,1.0,2.0,2.0,1.0,0.220440903346491,0.774028785667647,-0.2623596544395322,-0.02834831267976662
23,2025-09-03 07:10:02,2025-09-03 07:27:07,100.0,1024.0,1.0,2025-09-03 07:27:08,R_6mCnsBCQ6MkZ3pJ,1.0,1.0,39.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,G1G4E8,7.0,4.0,,3.0,7.0,2.0,1.0,,3.0,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,1.0,3.0,4.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,4.0,2.0,7.0,7.0,5.0,8.0,6.0,2.0,10.0,7.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,7.0,10.0,9.0,10.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,50.0,61.0,9.0,18.0,1.0,3.0,5.0,1.0,1.0,100.0,100.0,100.0,1.0,1.0,4.0,,2.0,,1.0,,2.0,,5.0,9.0,9.0,9.0,10.0,8.0,9.0,6.0,10.0,8.0,2.0,3.0,20250903.0,1.0,1024.0,027f8794-5688-f011-b3cd-0022486d9fd1,1.0,24019.0,0.0,Quebec Region,Charlesbourg—Haute-Saint-Charles,2.0,2.0,17.066666666666666,1.0,0.6645986437797546,1.1456647535891484,1.2717645641879944,2.0,2.0,1.0,1.0,0.19583693758160645,0.7887814265030986,0.1276293339238791,1.6117414463718729
24,2025-09-03 14:04:24,2025-09-03 14:38:40,100.0,2056.0,1.0,2025-09-03 14:38:41,R_7j65RJjSe0I7Bzp,1.0,1.0,72.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,G2E6M1,7.0,,,3.0,4.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,4.0,4.0,1.0,5.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,6.0,6.0,7.0,7.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,9.0,9.0,9.0,9.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,19.0,10.0,40.0,3.0,31.0,2.0,2.0,1.0,1.0,0.0,50.0,,1.0,1.0,2.0,,2.0,,8.0,,2.0,,9.0,5.0,10.0,0.0,8.0,6.0,10.0,7.0,5.0,10.0,2.0,6.0,20250903.0,1.0,2056.0,02828794-5688-f011-b3cd-0022486d9fd1,1.0,24045.0,0.0,Quebec Region,Louis-Saint-Laurent,2.0,2.0,34.266666666666666,1.0,0.6116467118263245,0.6794923452069553,0.1388333832316173,1.0,1.0,1.0,1.0,0.7793021081876353,-1.2720065522873323,-1.224311265851775,-0.7563329260204391
25,2025-09-04 12:17:19,2025-09-04 12:26:25,100.0,545.0,1.0,2025-09-04 12:26:26,R_1fDuBCnXLPUYvfS,2.0,1.0,43.0,1.0,2.0,,,,,"Chinese, Cantonese, Mandarin",,,,,,,,,,,,,,,,1.0,H4P0A8,9.0,1.0,,1.0,5.0,4.0,2.0,Hong Kong (S.A.R.),2.0,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,1.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,7.0,6.0,8.0,7.0,3.0,3.0,9.0,6.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,7.0,2.0,2.0,6.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,10.0,10.0,7.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,2.0,3.0,49.0,48.0,72.0,54.0,55.0,2.0,4.0,1.0,3.0,52.0,51.0,34.0,1.0,1.0,2.0,,4.0,,2.0,,4.0,,7.0,1.0,7.0,1.0,10.0,0.0,10.0,8.0,5.0,10.0,3.0,3.0,20250904.0,2.0,545.0,02eb0897-5688-f011-b3cd-0022486d9fd1,4.0,24052.0,0.0,West Island,Mount Royal,1.0,3.0,9.083333333333334,1.0,1.190509557723999,0.17324683599264795,-0.09387339998345093,2.0,2.0,2.0,2.0,-0.3559817593858441,-0.07596779712120773,0.30770602837184435,-1.3037132205661988
